"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
1e122590-20e2-4e5e-a046-3dbfe14a3ea1,13eb4c64-f5ce-482e-975a-083e13a3c321,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Digitube - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1f4fcfd3-1a75-45f4-a893-a2c59d810db1,b1309051-86bc-4a53-9788-3315c8585346,11550.0,2023-03-28,"#N/A","#N/A",Pipeline,false,"#N/A",Ooba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
1fe95839-831b-42a0-90ee-144742577703,6cd68d4d-520e-4dc3-b6cc-5296bcdccee7,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - New Business,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
20153cc7-70e5-4151-96ac-96dd987e72c0,85ba3807-6352-40a7-af94-338d0bb4d2df,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Plambee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
201c2014-596e-4278-b07c-21dd8947c6f4,eabded62-af63-41ca-8c54-a22ed120ca58,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",JumpXS - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
20781d35-06f0-4a8a-97b0-17ee7b12e08b,38c89899-0cfe-4c8a-a605-59c496e2f394,72395.0,2022-09-28,"#N/A","#N/A",Omitted,false,"#N/A",Myworks - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
20d8cdec-42bc-493a-9c2d-825aba9a4008,7980082c-a6c8-4538-80eb-2591a1ad8fed,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Kanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
20fd9801-43e0-420e-b6d8-867cc590511a,c3d7d666-462c-4859-be9b-f4355e0a371d,40000.0,2020-10-16,"#N/A",The deal is at 60% because they are still at the sales process stage of getting buy-in from the key decision makers.,Pipeline,false,Partner,Global Media - 400 Widgets,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,New Business,"#N/A","#N/A",false,"#N/A"
219766c1-e103-4452-b4d0-1fa9cfedb9bc,0d0aa43c-977b-4602-b67f-6809bae03c02,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Yodel - Upsell,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
219fd0bb-0abe-4347-a468-5d2b8e784bd0,cd884779-a444-4569-ac3e-400fb94bda55,34350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Realfire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
226b2a3d-898c-412f-b69c-07526c9222be,c53fb00b-ff30-4626-adef-3d275e9a83d2,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
22dc2d60-55e6-42fa-bf57-5d2e70acdad2,7c9f0a08-377d-4651-b3fa-74a280fa4a43,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Viva - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
22f5a835-62b7-451f-b8e4-2c800c2befd0,0e5dc4e0-f71c-4f7e-ab82-b79769e14fdc,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Voolia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
2341a9df-2d70-4070-8006-879e6b96aef7,3c04f2cf-6a49-40af-80c3-d4ec36c7fb54,34995.0,2023-05-30,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
236a649d-b496-400e-bbe1-68fa2ee4aa24,d6580e5e-5100-4db2-96f3-230dcbb69188,11550.0,2023-03-12,"#N/A","#N/A",Pipeline,false,"#N/A",Podcat - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
23b0984d-33ed-413c-aa0e-9406a4506735,c3540583-702b-4223-bc0b-892f229b7b05,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
23c15d53-97c5-4502-ad2c-6d0408d05f82,1afe1aa5-c6a7-4f71-95b6-bad01ae0c381,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Divavu - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
23d04478-c846-45bb-851b-f12ce852f6c3,c9fccc0e-cb65-47b4-aeb4-4c427750e5dc,74395.0,2023-03-04,"#N/A","#N/A",Pipeline,false,"#N/A",Tagopia - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
23dc2f1a-347f-4c64-823d-bf9a1240c0c8,956624d7-d499-418e-9006-e35f862c5675,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Zoombox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2466c54c-b0ac-40ff-bf83-e0153411c09a,59fdc10e-c914-4bb0-be57-54b1f23d2845,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Quinu - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
2610948e-3d86-4f38-854a-ea576155aad6,d22e6e76-5f7e-40e7-8fac-37e99891515c,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Trudoo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
26976815-4523-485a-9df2-2bdbf2cbdcf9,7c9f0a08-377d-4651-b3fa-74a280fa4a43,11550.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
2795c77c-ef51-4cec-a5bc-860ce21411fe,80758b21-013d-43fd-8e22-748041660d93,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Skalith - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
284b8768-c067-44cf-9c0b-c7f785456474,1b7f6ffe-1d15-40d2-9960-3e85298d1084,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Yozio - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
284d9600-e218-43c2-afbf-50ae8d0f83de,6342da22-5693-4a61-9307-6d215113c0f1,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Realcube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
28947885-3b1e-4220-b0fd-0ebfe06f98da,a8815a21-c4f2-4b2f-909e-3215e93b0b76,72395.0,2022-08-29,"#N/A","#N/A",Omitted,false,"#N/A",Twimm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
29b80670-7c8e-4e5b-8c71-ebbbe4f57ec6,ec872a74-ed28-4f42-a52d-9fad8932e6dd,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Voomm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
2a5c3b4d-ca71-42cd-9d1b-bf1dccfa6034,d5463eaa-9423-4017-aee4-c39fe4a78f1a,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Eidelr-Ashpool - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2aa28bb5-037a-4c36-a22a-ad432435bd4c,76210723-318d-41ad-81f7-35b709202f3a,15200.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - SOW 3,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
2aae8299-3f90-4f99-b61d-c6dfab35000e,09d71a1f-9442-4957-9ca4-c392e4251ec8,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Talane - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
2aff3dec-5af0-4bc6-9aa9-7ace74539332,891776eb-089d-49ee-b6d4-8f50cd69ed59,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Eazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
2b12a13e-9ae6-415a-b4fe-043a0f4caa10,cc17728f-3fcb-4667-a742-347d914da497,75000.0,2023-05-02,"#N/A","#N/A",Pipeline,false,"#N/A",Realbridge - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2c20a2d8-a3e4-4f60-82ca-b60c20efa363,7b573b9a-8cc0-4df4-9f07-694ec71682c8,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Topicshots - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2c3c8e0c-677c-4ce6-b439-48f05d637b32,6342da22-5693-4a61-9307-6d215113c0f1,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Realcube - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
2d58a5e7-414e-412b-bd4b-795c8d0b1122,b21803ce-9751-42ba-bb97-35a93c2e0614,72395.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
2df7a42e-8798-460b-97c5-d117ead2f7cf,f4606c09-0c99-4ed1-bf60-0d418e1888a0,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Browsecat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
2e119474-a5a5-4f1b-b01f-f7625292b9a0,72ab92d9-713f-438f-b65d-1892dcf1bec2,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Meembee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
2e1bec50-c276-4c20-97e4-2ab17bb449a2,69328f03-26a7-49ab-8196-a5b7ea2f9231,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Zoomlounge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
2e57e506-cadc-4a3f-8ae5-dfe54f0ac73c,c982cc12-6600-46e1-8e2d-cc8c667242ba,72395.0,2022-08-14,"#N/A","#N/A",Omitted,false,"#N/A",Bubblemix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
2e756605-e95a-4dcc-bd3a-692022ea4ef7,3042ded1-044e-4ec1-af16-a5961ec65ecd,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Dabfeed - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
2eafdb8a-7757-4bce-9ceb-735c34944ed1,a8815a21-c4f2-4b2f-909e-3215e93b0b76,75000.0,2023-05-18,"#N/A","#N/A",Pipeline,false,"#N/A",Twimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2ebed9c5-9751-4dc7-9567-4b9bffddc1ac,f4606c09-0c99-4ed1-bf60-0d418e1888a0,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Browsecat - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
2f756526-022c-48e7-932b-7a0d303d4ad6,b98cb1db-c931-4255-ba9d-1c4473982b9a,34995.0,2023-05-06,"#N/A","#N/A",Pipeline,false,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
2fad1cab-0173-457d-9922-f130614cc4ba,c5a4a184-ce7f-41da-b398-360d72b51c25,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3035d3c3-4509-49b2-b50a-22c793fb12ad,5e3f89c6-437d-4bf1-8f0f-4febc4c40590,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtworks - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
305f33f9-0a65-4f77-8b0f-e69945377a53,a2003cc7-a178-4016-90ed-851d98e324f5,34995.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3084152a-62af-4f03-b64f-ab42a0bd9e0e,c53fb00b-ff30-4626-adef-3d275e9a83d2,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3090d4c5-0678-4ca8-bb0c-e1ecb0187cf6,5d27db64-daf8-4480-a6b5-16b4a82a1638,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
30d4f6c8-23e6-40c0-a9d3-ba51a7ad5d4b,91f17e39-7390-400d-bb7b-4ca0f92b6476,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Aibox - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
30dbb656-aa09-44e9-b7ea-1a74ac603c5f,80758b21-013d-43fd-8e22-748041660d93,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Skalith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
310ea600-95bd-42b2-857f-21f4fe837b30,65634acd-bcee-42b9-bd83-fa22822be2d4,70000.0,2020-11-13,"#N/A",The deal is at 20% because they are at the sales process stage of defining their requirements.  It is not clear whether our solutions are a good fit or not but they are willing to discuss this in detail.,Pipeline,false,Trade Show,Acme - 600 Widgets,Need estimate,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,New Business,"#N/A","#N/A",false,"#N/A"
3132c34e-f68a-41e0-90f5-3e5a54e5d5bf,c0c3b0e3-1a81-4c35-beaa-21c01ad39ed0,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Shufflester - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
31845007-a2bb-4d47-8b01-23222ca5f663,450ba590-76d4-449e-8495-96b3b9c528f8,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Centimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
31854eba-7a8a-4fcf-ad22-e022e8ed6aba,3a0bfcab-7f45-48e9-b0b5-42eaf36db729,11550.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
32f587c6-23f8-4dea-b894-720c71fbadf0,13eb4c64-f5ce-482e-975a-083e13a3c321,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Digitube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
32fa7dff-b5c1-4b71-b2f7-89ae47db34f3,e0f2666e-df99-4dd4-997b-41c7c5095512,113583.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Zazio - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3306ff27-43b1-4de2-98f9-8c9bb210cbd9,7b573b9a-8cc0-4df4-9f07-694ec71682c8,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Topicshots - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3316547c-9513-4651-8ed3-452dbd38ecf9,b7e7e1f6-f39d-47c6-a298-4149d74d9f8e,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Yakidoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3330f7eb-a6ef-4f28-8e8b-688d64891eaf,d307eda9-5a20-4e94-9e51-571b8d2aa7d1,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",DabZ - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3359c46b-09e2-4dc8-982a-9f70f826ac4d,0e5dc4e0-f71c-4f7e-ab82-b79769e14fdc,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Voolia - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
335db9d5-839c-4d05-b5b8-b6c291e6784c,85ba3807-6352-40a7-af94-338d0bb4d2df,72395.0,2023-01-02,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
336d31b5-09df-4449-86db-d5f5c8147130,e9c13f24-6014-490b-9fb4-3655e85039dd,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Shuffletag - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
33fcaf44-c7c3-46a3-9e4c-b08ee092d4bc,e0f2666e-df99-4dd4-997b-41c7c5095512,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Zazio - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3435b0b6-59a4-451e-a7d8-785e8d19a254,1fa802fd-891a-47d5-b2c2-53e92881a634,29995.0,2022-01-23,"#N/A",Will give end of year incentive to sign,Closed,false,"#N/A",Zoovu - Additional Sale,Sign SOW,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
34e8a161-f556-4e79-ba99-476d1dc6b0ce,1fa802fd-891a-47d5-b2c2-53e92881a634,29995.0,2022-12-08,"#N/A",Great customer and this deal is looking good,Pipeline,false,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
35cc4d1e-0656-4583-99f9-e8a851eaf1cf,c5810589-306a-4962-9bb3-6cec6322cada,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Babbleopia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
36001f84-8d9d-42ec-875c-eaec4744871c,450ba590-76d4-449e-8495-96b3b9c528f8,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Centimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
360c0686-68fe-44a9-bc52-74a345c8e60d,8289565c-d9de-4d76-8437-ff42b6616b34,34350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
364e8340-d42f-4850-873e-0b635f99401b,59d85da7-c707-4594-8c88-fa758168ed00,34995.0,2023-01-03,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Additional Sale,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
367e9337-d674-4216-a958-2cebb325f728,3fce3bfb-11d3-4813-a2ff-4cd98402baec,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Layo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
373d74b9-f3b6-4a3b-84d1-65355cc915f0,ba8f7649-c5da-411f-b7b1-f697065d7020,37400.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Twitterwire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
37654cb9-cbcb-4241-b7e3-f562b3c85789,38c89899-0cfe-4c8a-a605-59c496e2f394,18350.0,2023-04-27,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
381aeabb-61ba-419f-9eb8-7dcce162c623,a2003cc7-a178-4016-90ed-851d98e324f5,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Dazzlesphere - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
383c07b1-7973-4d0a-8622-c78cfc61619b,4a1d6f8f-4a6c-4951-8e17-ad34a4c3195e,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Kazu - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3900ba44-fd06-4301-8e6d-87e5ff3edc45,d5463eaa-9423-4017-aee4-c39fe4a78f1a,72395.0,2021-04-26,"#N/A","#N/A",Closed,false,"#N/A",Eidelr-Ashpool - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
390902d9-807b-4f6e-930a-aa89bddb0efc,c324e864-79e2-4cfe-b25e-8c9782e7e7c7,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
39abebac-e342-4779-86d9-5fd5f91e8390,fb29c6d0-d170-496d-b9c9-c3a5f41b8648,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Tazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3a36dd88-4e7c-4682-9673-78c6feb77eea,3d96b3db-7fc5-4bd8-a152-8369d6ab510f,34995.0,2023-04-16,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
3a75e487-e8ab-4706-9a35-189c9a8afa37,a1ca851e-48f0-469e-9154-6c0ae63e34da,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Tavu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
